,time,ticker,abnormal_return,y,volatility,reaction_positive,reaction_negative,volume_adi,volume_mfi,volatility_atr,trend_sma_slow,trend_macd,momentum_rsi,momentum_roc,momentum_ppo,others_dlr,others_cr,risk_factor_pos,risk_factor_neg,risk_factor_polarity,risk_factor_subjectivity,risk_factor_len,item1_pos,item1_neg,item1_polarity,item1_subjectivity,item1_len,item7_pos,item7_neg,item7_polarity,item7_subjectivity,industry_B,industry_C,industry_D,industry_E,industry_F,industry_G,industry_H,industry_I
85,2012,ntgr,-0.437314178,0,0.173856734,4,7,3258639.877,47.59144849,0.781874807,22.4532249,0.023915944,50.46321098,0.791407684,0.071578295,0.064357672,127.2124956,939,485,0.318820224,0.316866934,4494,759,166,0.64108108,0.29005958,4751,961,537,0.283044059,0.315302042,0,0,1,0,0,0,0,0
86,2013,ntgr,0.233878903,1,0.256716377,7,4,7238350.813,51.77733242,0.535933855,20.20659028,-0.088996201,49.00996908,-0.683286902,-0.451804883,-0.071364802,101.8510961,1063,553,0.315594059,0.323782809,4991,834,172,0.658051689,0.28677309,5230,1090,611,0.281599059,0.325239006,0,0,1,0,0,0,0,0
87,2014,ntgr,0.489545042,1,0.334595874,6,5,9740845.274,51.45289944,0.488041711,20.61645229,0.060816161,52.3692093,0.586434376,0.285813774,0.030593655,108.9745961,1178,618,0.311804009,0.330025726,5442,787,159,0.663847779,0.292517007,5709,1206,674,0.282978723,0.329304607,0,0,1,0,0,0,0,0
88,2015,ntgr,0.249725579,1,0.152433179,7,4,12200876.17,50.8422709,0.512616878,20.75661367,0.139191378,51.03859591,1.28155088,0.511818477,0.064976482,111.6873527,1180,640,0.296703297,0.333455478,5458,823,168,0.660948536,0.288837074,5715,1201,696,0.266209805,0.331933508,0,0,1,0,0,0,0,0
89,2016,ntgr,0.084327367,1,0.108364262,4,7,21382100.23,56.0683726,0.717102845,29.02665972,0.19742242,55.09520445,1.370164423,0.614929609,0.103142938,196.3322659,1205,582,0.348628987,0.329522405,5423,789,166,0.65235602,0.286786787,5281,1151,586,0.32527346,0.328914978,0,0,1,0,0,0,0,0
90,2017,ntgr,-0.70504578,0,0.093951396,1,10,26677369.4,51.90642681,0.794220295,30.67070425,-0.021527504,50.13299327,0.377586154,-0.090656359,0.031014535,209.4229532,1207,603,0.333701657,0.305227656,5930,793,170,0.646936656,0.286096257,5842,1176,604,0.321348314,0.304690175,0,0,1,0,0,0,0,0
91,2018,ntgr,0.121624624,1,0.404327515,5,6,36335672.48,51.70848678,1.229191829,38.09452766,-0.021974141,49.94641717,-0.331304234,-0.130681026,-0.04839466,282.2949378,1286,666,0.317622951,0.312570056,6245,783,164,0.653643083,0.286795881,6031,1230,645,0.312,0.310893716,0,0,1,0,0,0,0,0
92,2008,ntgr,0.77467137,1,0.180492857,8,3,-20343450.51,40.24775983,0.512070426,11.31722631,-0.388562422,41.15130476,-4.723214281,-3.289375812,-0.45052167,6.777945631,1253,700,0.283154122,0.384600236,5078,622,104,0.713498622,0.289820359,4276,832,509,0.240865026,0.313610851,0,0,1,0,0,0,0,0
93,2009,ntgr,0.461857017,1,9.91E-07,8,3,-23191646.4,59.27708359,0.395512891,9.329117771,0.173515826,56.18005007,3.783855002,1.748672662,0.254905195,-2.647741628,1324,775,0.26155312,0.376097474,5581,528,70,0.765886286,0.290150412,4616,905,613,0.192358366,0.328856152,0,0,1,0,0,0,0,0
94,2010,ntgr,0.012884814,1,0.075963104,6,5,-5831330.066,52.80363403,0.567351528,15.48472312,0.207844964,55.88129819,2.64845705,1.164916865,0.17462414,59.97150131,1434,823,0.270713336,0.375228595,6015,665,126,0.681415928,0.30237003,3781,769,491,0.22063492,0.333245173,0,0,1,0,0,0,0,0
95,2011,ntgr,-0.516713779,0,0.161627403,3,8,2814230.946,50.54176088,0.945879791,21.26723473,0.037122485,50.98171436,0.581697647,0.04839518,-0.001298149,114.7058558,952,489,0.321304649,0.316703297,4550,768,166,0.644539614,0.293249607,4274,858,488,0.274888558,0.314927468,0,0,1,0,0,0,0,0
96,2019,ntgr,-0.256518892,0,0.319511969,2,9,33690296.26,47.19232217,1.048334479,31.31447437,-0.192418386,46.6830614,-0.610199418,-0.765032129,-0.109231612,212.3090805,1833,1102,0.249063032,0.382809443,7667,855,190,0.636363636,0.282508786,5233,1095,577,0.309808612,0.319510797,0,0,1,0,0,0,0,0
97,2012,rcii,-0.402245063,0,0.173856734,5,6,-26236453429,46.52796877,8.197559589,27.41547696,0.002230289,49.69685689,-0.011992711,-0.002108691,-0.021661567,20.80681728,847,333,0.43559322,0.327504857,3603,574,130,0.630681817,0.278591215,4596,1067,400,0.454669393,0.3191906,0,0,0,0,0,0,0,1
98,2013,rcii,-0.503024412,0,0.256716377,6,5,-29047201282,42.58784452,7.783067013,29.02712125,-0.007520078,49.20709316,-0.05025701,-0.039455052,-0.002505215,27.9255837,905,351,0.441082802,0.32,3925,578,125,0.644381222,0.283239323,5007,1171,423,0.469259724,0.318354304,0,0,0,0,0,0,0,1
99,2014,rcii,-0.822482542,0,0.334595874,4,7,-32135933123,54.54405241,5.580389419,23.37816803,0.009221595,52.039601,0.706081929,-0.031598875,0.04611254,3.497302236,472,195,0.415292353,0.374298541,1782,637,135,0.650259067,0.297954458,3657,773,364,0.359718557,0.310910582,0,0,0,0,0,0,0,1
100,2015,rcii,-0.691981417,0,0.152433179,9,2,-34649466238,43.87702627,4.646602221,23.16249328,-0.369479407,41.87401194,-3.326900185,-1.944619233,-0.334678997,-1.18164427,468,208,0.384615384,0.37849944,1786,635,134,0.651495448,0.299105406,3648,792,412,0.315614618,0.33004386,0,0,0,0,0,0,0,1
101,2016,rcii,0.357835772,1,0.108364262,6,5,-36541908804,50.78078509,1.86706228,11.21092209,-0.109806602,48.1441338,-0.396352102,-0.996897959,-0.106112117,-51.17952977,587,259,0.387706855,0.384895359,2198,569,120,0.651669085,0.299045139,3492,773,428,0.287260616,0.34392898,0,0,0,0,0,0,0,1
102,2017,rcii,0.749857165,1,0.093951396,5,6,-38444871834,48.804061,1.316722264,9.878525113,-0.004878332,50.05598687,0.286954812,-0.132551593,0.003732205,-56.47934511,603,277,0.370454545,0.37414966,2352,526,122,0.623456789,0.298205246,4361,910,524,0.269177127,0.328823664,0,0,0,0,0,0,0,1
103,2018,rcii,1.209258473,1,0.404327515,10,1,-41784902650,50.10651141,1.311691899,11.09349046,0.08947395,53.66445047,2.157495925,0.657482385,0.150377826,-50.27797453,606,268,0.386727688,0.375429553,2328,501,118,0.618739902,0.301803998,3769,808,446,0.288676236,0.332714248,0,0,0,0,0,0,0,1
104,2009,rcii,0.423519811,1,9.91E-07,6,5,-17621699349,52.01510491,4.970184581,14.1764975,0.065559127,50.52323401,1.040873971,0.47468179,0.001570866,-37.06256509,788,358,0.37521815,0.32091851,3571,880,250,0.557522123,0.304336116,4345,971,425,0.391117478,0.321288838,0,0,0,0,0,0,0,1
105,2010,rcii,-0.017418972,0,0.075963104,8,3,-21027164020,55.47424665,5.956289129,17.29661023,0.232835987,58.44989476,2.868230703,1.252914527,0.240017257,-21.53526701,724,340,0.360902255,0.322228952,3302,817,196,0.613030602,0.297678519,4033,887,394,0.384855581,0.317629556,0,0,0,0,0,0,0,1
106,2006,rcii,0.90266747,1,0.06282182,5,6,-9017649753,55.4814655,6.623602857,19.17021267,0.20254294,56.03726649,2.28984571,1.101229803,0.178360892,-13.77795381,300,106,0.477832511,0.332514332,1221,816,198,0.609467455,0.298762522,5545,1197,532,0.384615384,0.311812444,0,0,0,0,0,0,0,1
107,2007,rcii,0.635055947,1,0.147783741,5,6,-12000826258,44.60598053,6.127160902,18.0247887,-0.286981693,43.64021636,-2.817011658,-1.871221795,-0.282550524,-22.80053082,253,101,0.42937853,0.331460674,1068,817,233,0.556190476,0.30111844,4911,1086,462,0.403100775,0.315210751,0,0,0,0,0,0,0,1
108,2008,rcii,0.181547667,1,0.180492857,7,4,-14998627089,51.58058767,5.176104218,14.29052612,0.004614025,50.99955987,1.267617641,-0.109214,0.077157533,-36.81817977,243,94,0.442136497,0.327821011,1028,895,252,0.56059285,0.306029883,4525,1005,428,0.402651779,0.316685083,0,0,0,0,0,0,0,1
109,2011,rcii,-0.671665093,0,0.161627403,4,7,-23632678354,54.49418285,7.795395684,23.70934836,0.141521995,52.00819921,1.114172422,0.511281914,0.061660945,5.565682487,805,322,0.428571428,0.324036803,3478,571,127,0.636103151,0.279871692,4420,1022,394,0.443502825,0.320361991,0,0,0,0,0,0,0,1
110,2010,lscc,-0.414285465,0,0.075963104,3,8,17124058.04,53.78247242,0.239330272,4.264961847,0.076185727,55.63161802,4.290337654,1.900514076,0.320816667,-54.41837343,781,337,0.397137746,0.383007879,2919,687,114,0.715355804,0.278608696,2975,681,217,0.516703786,0.301848739,0,0,1,0,0,0,0,0
111,2011,lscc,-0.013153909,0,0.161627403,1,10,24523580.66,52.69342878,0.277718346,6.104610807,0.027124021,51.32847508,0.459107288,0.422706175,-0.007936765,-36.72028927,947,449,0.356733524,0.36970339,3776,663,106,0.724317294,0.271827501,3655,821,307,0.455673758,0.308618331,0,0,1,0,0,0,0,0
112,2012,lscc,-0.003763885,0,0.173856734,6,5,16315724.52,49.51853933,0.20232855,4.896723081,-0.064921313,45.85865338,-1.6096367,-1.384840207,-0.159167164,-50.53264614,849,430,0.327599687,0.389701401,3282,625,99,0.726519336,0.28503937,3364,790,309,0.437670609,0.326694411,0,0,1,0,0,0,0,0
113,2013,lscc,-0.246584541,0,0.256716377,4,7,15430257.3,51.34577687,0.170779304,4.88251679,0.041758622,52.59100296,1.872739163,0.860499372,0.126641659,-48.77509018,834,439,0.310290652,0.393265369,3237,807,143,0.698947368,0.27568195,3320,769,349,0.37567084,0.336746988,0,0,1,0,0,0,0,0
114,2014,lscc,0.129067977,1,0.334595874,7,4,32493789.73,52.54078081,0.251399805,7.189244496,0.031931756,52.46926612,1.319400537,0.47214292,0.090136052,-25.12585509,994,504,0.327102804,0.392454807,3817,779,140,0.695321,0.279586249,3215,718,309,0.398247322,0.319440124,0,0,1,0,0,0,0,0
115,2015,lscc,-0.285911487,0,0.152433179,5,6,34478820.53,52.74907477,0.219920184,5.693313509,-0.021062472,47.87682334,0.13884681,-0.456257306,-0.024958329,-41.42890107,1338,588,0.389408099,0.364703655,5281,559,107,0.678678678,0.278311742,4757,1081,467,0.396640827,0.325415178,0,0,1,0,0,0,0,0
116,2016,lscc,0.460147283,1,0.108364262,4,7,45663615.54,52.21614864,0.258257895,5.95596458,0.036273427,52.27939919,1.356200369,0.501537337,0.051144395,-37.95995874,1510,656,0.394275161,0.36118059,5997,578,110,0.680232557,0.277419355,5292,1152,526,0.37306317,0.317082388,0,0,1,0,0,0,0,0
117,2017,lscc,1.342850823,1,0.093951396,4,7,37467082.25,44.63148175,0.150925354,6.53221423,-0.034625782,46.58140581,-0.896733519,-0.558953085,-0.096277383,-33.22701133,1381,597,0.396359959,0.35736224,5535,624,130,0.655172413,0.279052554,5402,1124,570,0.3270366,0.31358756,0,0,1,0,0,0,0,0
118,2018,lscc,1.157739056,1,0.404327515,7,4,46344944.12,54.52930126,0.232093197,6.442197374,0.016392783,53.28617157,1.20771626,0.188967114,0.071717953,-32.99776305,1085,517,0.354556804,0.369976905,4330,570,116,0.661807579,0.291542711,5287,1043,579,0.286066584,0.30679024,0,0,1,0,0,0,0,0
119,2019,lscc,0.471626362,1,0.319511969,9,2,99983255.42,61.07993594,0.659736333,14.64170026,0.357315624,58.8911904,5.887083063,2.867165002,0.403716101,57.79302286,987,473,0.352054794,0.369807497,3948,441,88,0.667296785,0.280934679,2543,503,266,0.308192457,0.302398742,0,0,1,0,0,0,0,0
120,2006,lscc,0.434354465,1,0.06282182,8,3,-1145196.827,51.67021235,0.283988863,5.92374807,0.054455251,52.89474151,2.362261837,0.889669698,0.161539869,-37.75188719,591,241,0.420673076,0.384295612,2165,595,106,0.697574892,0.281413087,2681,610,229,0.454112038,0.312942932,0,0,1,0,0,0,0,0
121,2008,lscc,1.105764734,1,0.180492857,8,3,-15456235.26,47.17547501,0.165970965,2.639160844,-0.054813717,44.60138846,-2.992849732,-2.555843388,-0.302982353,-73.68519988,807,355,0.388984509,0.377150276,3081,0,0,0,0,3134,709,272,0.445463812,0.313018507,0,0,1,0,0,0,0,0
122,2009,lscc,0.392224395,1,9.91E-07,8,3,-6246182.802,59.88038008,0.126997281,1.889297922,0.029217945,53.80768518,3.654728322,1.389020087,0.230611963,-79.84020465,755,315,0.411214953,0.374781086,2855,0,0,0,0,3100,705,256,0.467221644,0.31,0,0,1,0,0,0,0,0
123,2007,ww,-0.341117966,0,0.147783741,6,5,-6956537667,47.1031839,6.100264116,45.26088753,-0.019494844,49.43519632,-0.2929743,-0.068781362,-0.054313727,34.95834038,529,232,0.390275952,0.41652983,1827,782,120,0.733924611,0.303193277,715,188,22,0.790476187,0.293706293,0,0,0,0,0,0,0,1
124,2008,ww,0.918165197,1,0.180492857,3,8,-7933222545,44.08419021,4.506629514,35.81997999,-0.466631328,44.47525103,-1.851086969,-1.466436189,-0.161901777,4.873326885,559,244,0.392278953,0.408235892,1967,857,139,0.720883533,0.299909666,5005,1070,356,0.500701262,0.284915085,0,0,0,0,0,0,0,1
125,2009,ww,1.173012175,1,9.91E-07,3,8,-8479507733,49.95453269,2.230900172,23.12342333,0.016600656,51.48366108,0.614842763,-0.025019014,0.007860765,-30.65921137,563,244,0.395291201,0.407781708,1979,910,146,0.723484848,0.308591467,6352,1337,581,0.394160584,0.301952141,0,0,0,0,0,0,0,1
126,2010,ww,-0.415140222,0,0.075963104,5,6,-8988829479,57.32126184,1.749499911,27.56694293,0.230894111,56.7592644,1.498932467,0.737613605,0.109176558,-16.20345146,582,258,0.385714285,0.407965031,2059,908,137,0.737799042,0.309721399,7639,1554,656,0.406334841,0.289304883,0,0,0,0,0,0,0,1
127,2011,ww,-1.304837312,0,0.161627403,6,5,-9471928931,55.8996994,3.382913275,61.02611099,0.668291179,56.5890002,3.023491655,1.277833186,0.156566245,85.61457112,635,268,0.406423034,0.404932735,2230,974,140,0.7486535,0.306549257,8261,1718,559,0.509003074,0.27563249,0,0,0,0,0,0,0,1
128,2012,ww,-0.963294857,0,0.173856734,1,10,-9965872158,45.78404457,2.566515003,59.12888644,-0.180560293,48.72697008,0.133305906,-0.412018407,-0.014665663,76.24969797,618,263,0.402951191,0.412839737,2134,952,140,0.743589743,0.308648954,8776,1813,651,0.471590909,0.280765725,0,0,0,0,0,0,0,1
129,2013,ww,0.5651657,1,0.256716377,2,9,-10168496033,49.46697499,1.301910904,42.51454606,-0.532572407,45.3263663,-1.85566662,-1.34467018,-0.178955712,24.35719307,718,310,0.396887159,0.410871303,2502,958,138,0.748175182,0.307865168,9470,1870,864,0.367959034,0.288701162,0,0,0,0,0,0,0,1
130,2014,ww,1.560892893,1,0.334595874,2,9,-10213521727,49.73122969,0.916523325,24.3586111,-0.156340938,48.88455356,-0.428218845,-0.610387778,-0.111876525,-27.93099845,868,360,0.413680781,0.406218988,3023,894,128,0.749510762,0.324547475,8081,1739,824,0.357003511,0.317163717,0,0,0,0,0,0,0,1
131,2015,ww,1.410201341,1,0.152433179,7,4,-10238948997,48.14970236,0.800401216,11.63117676,-0.140513787,43.34443738,3.778776235,-1.713115704,-0.034005857,-65.95151627,922,391,0.404417365,0.398845686,3292,847,132,0.730337078,0.339930555,8645,1839,869,0.358197932,0.31324465,0,0,0,0,0,0,0,1
132,2016,ww,0.16375099,1,0.108364262,6,5,-10228998626,53.89123517,0.796639993,12.82809828,-0.31744549,46.20204842,-2.071256964,-2.187592326,-0.273321742,-63.26150354,957,422,0.387962291,0.394902634,3492,828,140,0.710743801,0.323854132,8126,1769,806,0.373980582,0.316884076,0,0,0,0,0,0,0,1
133,2019,ww,-0.882651504,0,0.319511969,4,7,-10279334904,53.80005949,1.540614394,28.68262512,-0.247714471,49.23318192,0.813478813,-0.849696627,-0.003515414,-14.88413373,1088,450,0.414824447,0.382587065,4020,844,151,0.696482411,0.317992969,7124,1472,634,0.397910731,0.295620438,0,0,0,0,0,0,0,1
134,2007,mygn,0.72502024,1,0.147783741,10,1,-4406473755,56.82084884,2.209211738,18.29708455,0.229008443,56.71909145,2.282140873,1.258141688,0.157016874,220.2741156,1279,487,0.448471121,0.373756614,4725,854,321,0.453617021,0.314675951,1972,414,154,0.457746478,0.288032454,0,0,1,0,0,0,0,0
135,2008,mygn,-0.437308465,0,0.180492857,6,5,-6900961322,54.66197321,2.967646936,23.52886232,0.185768677,52.38009293,1.956662495,0.656712729,0.140654575,309.7566374,1266,475,0.454336588,0.361803824,4812,844,295,0.482001756,0.313342503,2567,564,201,0.474509803,0.298013245,0,0,1,0,0,0,0,0
136,2009,mygn,-0.246091257,0,9.91E-07,6,5,-9188213889,47.20834904,2.683657272,30.73122891,-0.109527448,49.08448946,-0.015636343,-0.509172458,-0.055986711,423.7752702,804,312,0.440860215,0.365063788,3057,633,184,0.549571603,0.303153989,2500,565,227,0.426767676,0.3168,0,0,1,0,0,0,0,0
137,2010,mygn,0.392485259,1,0.075963104,7,4,-9434069019,50.8691214,0.673646901,20.01155529,-0.073235727,50.38846413,-0.055013469,-0.403473848,-0.05279314,241.1455409,856,344,0.426666666,0.35471475,3383,707,260,0.462254395,0.286179343,2081,463,216,0.36377025,0.32628544,0,0,1,0,0,0,0,0
138,2011,mygn,0.134407543,1,0.161627403,8,3,-9430108120,50.49902966,0.661071537,20.93476953,-0.046321744,49.96694559,-0.337581436,-0.265770566,-0.034465143,257.0473721,1058,522,0.339240506,0.327189894,4829,862,346,0.427152318,0.268146504,2651,580,287,0.337946943,0.327046397,0,0,1,0,0,0,0,0
139,2012,mygn,0.162815504,1,0.173856734,5,6,-9423347172,54.371483,0.680612306,25.00535847,0.213833064,54.57163512,1.626827787,0.864127732,0.105356916,334.8333356,1071,553,0.318965517,0.332855093,4879,1075,477,0.385309278,0.281823134,3120,683,336,0.340529931,0.326602564,0,0,1,0,0,0,0,0
140,2013,mygn,0.283873816,1,0.256716377,3,8,-9430240013,47.62014232,0.946370895,27.34230151,-0.07608998,48.88007029,-0.264555888,-0.33774627,-0.103763468,366.0027542,1140,580,0.325581395,0.343519073,5007,1121,528,0.359611886,0.283479457,3096,652,340,0.314516129,0.320413437,0,0,1,0,0,0,0,0
141,2014,mygn,-0.47318083,0,0.334595874,4,7,-9442516763,52.66609392,1.412414846,34.73899568,0.264042849,52.84744801,2.396160035,0.800160391,0.192283387,505.2019713,1185,605,0.324022346,0.344164584,5201,949,464,0.34324133,0.289667897,3336,656,356,0.296442687,0.303357314,0,0,1,0,0,0,0,0
142,2015,mygn,-0.317435433,0,0.152433179,7,4,-9423736414,51.03056121,1.274875702,36.49872699,0.232231559,51.96891615,1.188342959,0.573199762,0.093964453,532.9631414,1214,613,0.32895457,0.343485618,5319,945,451,0.353868195,0.284897959,2217,472,227,0.350500715,0.315290934,0,0,1,0,0,0,0,0
143,2016,mygn,0.645665181,1,0.108364262,3,8,-9429709553,44.95117906,1.040220293,30.19472674,-0.709944772,41.17150192,-3.765847551,-2.611498342,-0.377501363,395.7824491,1232,613,0.335501355,0.34109817,5409,965,468,0.346824843,0.289144471,2358,498,238,0.353260869,0.312128923,0,0,1,0,0,0,0,0
144,2019,mygn,0.292326767,1,0.319511969,4,7,-9404064005,54.34085078,1.410562314,28.98763128,-0.154276885,50.0115263,1.390438785,-0.701818972,-0.025947387,394.2028846,1359,663,0.34421365,0.335824614,6021,1121,480,0.400374766,0.288416501,2840,618,248,0.427251732,0.304929577,0,0,1,0,0,0,0,0
145,2020,mygn,0.404650446,1,0.629578903,8,3,-9405087229,54.47774245,0.980093638,16.36652475,-0.235153818,49.19274536,-0.597227709,-1.334794693,-0.129865208,174.1340803,1421,702,0.338671691,0.330325191,6427,1223,517,0.405747126,0.281964025,2421,510,267,0.312741312,0.320941759,0,0,1,0,0,0,0,0
146,2006,bc,-0.822071411,0,0.06282182,7,4,-10340345968,50.69222595,6.413774857,28.75924748,-0.174517885,46.53606184,-0.902228715,-0.611807367,-0.089376437,11.41927736,228,88,0.443037973,0.368728121,857,578,94,0.720238094,0.229979466,7101,1698,559,0.504652193,0.317842557,0,0,1,0,0,0,0,0
147,2007,bc,0.886444969,1,0.147783741,5,6,-14624289489,43.62154366,4.871781723,24.209103,-0.28344613,43.9260988,-2.37700906,-1.382922358,-0.237755049,-7.277595797,224,90,0.426751591,0.370720188,847,522,93,0.697560974,0.225936811,6413,1518,552,0.466666666,0.322781849,0,0,1,0,0,0,0,0
148,2008,bc,1.399221369,1,0.180492857,7,4,-18218301801,38.91889633,2.075520514,11.15711374,-0.375268593,42.66494686,-4.348099856,-5.558422994,-0.544484282,-58.74568743,403,170,0.406631762,0.382254836,1499,529,103,0.674050632,0.225794927,6869,1578,719,0.373966043,0.334400932,0,0,1,0,0,0,0,0
149,2009,bc,0.224917391,1,9.91E-07,4,7,-19795780607,54.92754351,1.048088297,5.713347897,0.192490082,54.70262197,8.980661917,2.756365539,0.440225965,-76.20726161,906,345,0.448441247,0.40511658,3088,552,103,0.685496182,0.233179067,8296,1964,811,0.415495495,0.334498553,0,0,1,0,0,0,0,0
150,2010,bc,0.165429309,1,0.075963104,9,2,-21314278415,54.33398016,2.118465812,13.48987681,0.15820657,54.35588819,3.190297127,1.106674858,0.155285964,-45.95184121,1015,389,0.445868946,0.407665505,3444,544,100,0.689440993,0.237638376,7842,1813,788,0.3940792,0.331675593,0,0,1,0,0,0,0,0
151,2012,bc,-0.023190613,0,0.173856734,4,7,-25174627409,53.07639442,2.876359457,20.53352268,0.222764753,54.76112936,2.534498417,1.107112828,0.191509709,-17.83680351,1017,416,0.41939986,0.4168121,3438,532,102,0.678233437,0.245451026,7074,1734,695,0.427748044,0.343370088,0,0,1,0,0,0,0,0
152,2013,bc,-0.064482921,0,0.256716377,4,7,-27161460181,53.01779898,4.373983978,32.45490901,0.478909531,57.04733199,2.69078042,1.479185868,0.183236152,30.42660757,1041,424,0.421160409,0.41642979,3518,534,103,0.676609104,0.246231156,7711,1974,744,0.452538631,0.352483465,0,0,1,0,0,0,0,0
153,2014,bc,0.07173061,1,0.334595874,3,8,-29375151570,51.38121901,4.849106689,39.27260147,0.106461938,52.38938843,0.641469519,0.229712283,0.046507604,54.7798066,1080,432,0.428571428,0.415955983,3635,507,94,0.687188019,0.252308984,7170,1854,684,0.460992908,0.353974895,0,0,1,0,0,0,0,0
154,2016,bc,-0.420083645,0,0.108364262,3,8,-33734303963,51.62404539,4.343174524,43.06242088,0.037331085,51.21829892,0.794128434,0.032089481,0.035830164,69.61455198,839,420,0.332803812,0.374034462,3366,496,96,0.675675675,0.233714962,5147,1281,431,0.496495327,0.332620944,0,0,1,0,0,0,0,0
155,2017,bc,-0.251523445,0,0.093951396,7,4,-35618410861,53.8517738,4.512273057,53.02677921,0.078496971,52.05600829,0.296472055,0.130073251,0.009984872,108.0908821,921,469,0.325179856,0.375168691,3705,505,97,0.677740863,0.244219067,5346,1255,502,0.428571428,0.32865694,0,0,1,0,0,0,0,0
